,2QP2A,2QQHA,3NSJA,3OJYB,5J67A,5OUPA,6CXOA,4OEJA,2BK2A
Cry1Ia12,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.3,0.3125,0.25806451612903225
Cry1Ia13,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia14,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia15,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.25,0.3125,0.25806451612903225
Cry1Ia16,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3181818181818182,0.25806451612903225
Cry1Ia17,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia18,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia19,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia2,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia20,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia21,0.2987012987012987,0.2631578947368421,0.25,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3181818181818182,0.25806451612903225
Cry1Ia22,0.3333333333333333,0.2631578947368421,0.25,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3181818181818182,0.25806451612903225
Cry1Ia23,0.35294117647058826,0.2631578947368421,0.25,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3181818181818182,0.25806451612903225
Cry1Ia24,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia25,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3181818181818182,0.25806451612903225
Cry1Ia26,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia27,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia28,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia29,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia3,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia30,0.27,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.2777777777777778,0.275,0.3125,0.25806451612903225
Cry1Ia31,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.25,0.45,0.2777777777777778,0.25,0.3125,0.25806451612903225
Cry1Ia32,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.25,0.45,0.2777777777777778,0.25,0.3125,0.25806451612903225
Cry1Ia33,0.35294117647058826,0.2631578947368421,0.42105263157894735,0.2727272727272727,0.45,0.23214285714285715,0.275,0.3125,0.25806451612903225
