,2QP2A,2QQHA,3NSJA,3OJYB,5J67A,5OUPA,6CXOA,4OEJA,2BK2A
Cry1Ab20,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.2608695652173913,0.46153846153846156,0.28888888888888886
Cry1Ab21,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.20967741935483872,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab22,0.256,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.23529411764705882,0.46153846153846156,0.28888888888888886
Cry1Ab23,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab24,0.23423423423423423,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab25,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab26,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab27,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.36,0.38461538461538464,0.28888888888888886
Cry1Ab28,0.2396694214876033,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab29,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.25,0.46153846153846156,0.28888888888888886
Cry1Ab3,0.23770491803278687,0.35,0.2926829268292683,0.30434782608695654,0.1935483870967742,0.5,0.5,0.46153846153846156,0.28888888888888886
