,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry1Ac8,0.3315972222222222,0.26976744186046514,0.29457364341085274,0.27384615384615385,1.0,0.25149700598802394,0.29697986577181207,0.3811881188118812,0.3611111111111111
Cry1Ac9,0.3315972222222222,0.26976744186046514,0.29457364341085274,0.27384615384615385,1.0,0.25149700598802394,0.29697986577181207,0.3811881188118812,0.3611111111111111
Cry1Ad1,0.356401384083045,0.2564102564102564,0.25443786982248523,0.2805071315372425,0.7123287671232876,0.24550898203592814,0.29743589743589743,0.403035413153457,0.5384615384615384
Cry1Ad2,0.35813148788927335,0.2564102564102564,0.25443786982248523,0.2820919175911252,0.714041095890411,0.24550898203592814,0.29692832764505117,0.40640809443507586,0.5384615384615384
Cry1Ae1,0.35901926444833626,0.2558139534883721,0.27435387673956263,0.26802507836990597,0.8092783505154639,0.2953020134228188,0.29949238578680204,0.4040066777963272,0.3611111111111111
Cry1Af1,0.3442028985507246,0.2254335260115607,0.264,0.26360544217687076,0.7920962199312714,0.27702702702702703,0.2830820770519263,0.38831615120274915,0.4166666666666667
Cry1Ag1,0.34608695652173915,0.26851851851851855,0.2542016806722689,0.2689335394126739,0.7223168654173765,0.2543859649122807,0.2792642140468227,0.38023450586264657,0.42857142857142855
Cry1Ah1,0.3327526132404181,0.26046511627906976,0.29844961240310075,0.27216174183514774,0.884083044982699,0.2631578947368421,0.3025210084033613,0.38016528925619836,0.3611111111111111
Cry1Ah2,0.32926829268292684,0.26046511627906976,0.29844961240310075,0.27216174183514774,0.884083044982699,0.2631578947368421,0.3025210084033613,0.38016528925619836,0.4117647058823529
Cry1Ah3,0.32926829268292684,0.26046511627906976,0.29844961240310075,0.27216174183514774,0.884083044982699,0.2631578947368421,0.3025210084033613,0.38016528925619836,0.4117647058823529
Cry1Ai1,0.32869565217391306,0.27314814814814814,0.2862595419847328,0.27899686520376177,0.891566265060241,0.24550898203592814,0.28547297297297297,0.3860232945091514,0.3611111111111111
Cry1Ai2,0.32869565217391306,0.27314814814814814,0.2862595419847328,0.27899686520376177,0.891566265060241,0.24550898203592814,0.28547297297297297,0.3860232945091514,0.3611111111111111
Cry1Aj1,0.3556701030927835,0.27319587628865977,0.27111984282907664,0.2834138486312399,0.6072041166380789,0.24561403508771928,0.29930795847750863,0.418212478920742,0.4166666666666667
Cry1Ba1,0.3983193277310924,0.2838427947598253,0.2550091074681239,0.2796875,0.3656462585034014,0.2564102564102564,0.34915254237288135,0.7274193548387097,0.46153846153846156
Cry1Ba2,0.3983193277310924,0.2838427947598253,0.2550091074681239,0.2796875,0.3656462585034014,0.2564102564102564,0.3474576271186441,0.7258064516129032,0.46153846153846156
Cry1Ba3,0.3983193277310924,0.2838427947598253,0.2550091074681239,0.28346456692913385,0.36394557823129253,0.2564102564102564,0.3474576271186441,0.7258064516129032,0.46153846153846156
