,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry41Ca1,0.2816691505216095,0.25,0.2701298701298701,0.258160237388724,0.30493273542600896,0.2140468227424749,0.3021148036253776,0.28939828080229224,0.28205128205128205
Cry42Aa1,0.2923076923076923,0.22598870056497175,0.2778761061946903,0.27639751552795033,0.32087227414330216,0.23863636363636365,0.27993527508090615,0.30326594090202175,-10000000.0
Cry43Aa1,0.3125,0.25263157894736843,0.2948960302457467,0.2555366269165247,0.31881533101045295,0.2802547770700637,0.32241379310344825,0.3370253164556962,0.6
Cry43Aa2,0.31534569983136596,0.25443786982248523,0.29678638941398866,0.262350936967632,0.32867132867132864,0.28662420382165604,0.3293103448275862,0.33860759493670883,0.6
Cry43Ba1,0.33876221498371334,0.2733333333333333,0.2940074906367041,0.28135048231511256,0.34210526315789475,0.2553191489361702,0.3193717277486911,0.3510971786833856,0.6
Cry43Ca1,0.34775374376039936,0.2774869109947644,0.31047619047619046,0.2581699346405229,0.34318555008210183,0.24034334763948498,0.33056478405315615,0.3734375,0.6
Cry43Cb1,0.3563025210084034,0.2909090909090909,0.3264150943396226,0.2727272727272727,0.34523809523809523,0.23628691983122363,0.3233333333333333,0.3719806763285024,0.19298245614035087
Cry43Cc1,0.34731543624161076,0.2774869109947644,0.30988593155893535,0.2687296416938111,0.3497536945812808,0.2446351931330472,0.34056761268781305,0.3739967897271268,0.2
Cry44Aa1,0.3265625,0.23444976076555024,0.2763915547024952,0.2883435582822086,0.3231292517006803,0.2890625,0.29354838709677417,0.3028919330289193,0.36
Cry47Aa1,0.3827751196172249,0.27979274611398963,0.26161790017211706,0.2806201550387597,0.35823429541595925,0.2317596566523605,0.37271214642262895,0.40514469453376206,0.6
Cry48Aa1,0.27804107424960506,0.21428571428571427,0.27992957746478875,0.378698224852071,0.2551834130781499,0.2568306010928962,0.31666666666666665,0.24914675767918087,0.21428571428571427
Cry48Aa2,0.27804107424960506,0.21428571428571427,0.27992957746478875,0.378698224852071,0.2551834130781499,0.2568306010928962,0.31666666666666665,0.24914675767918087,0.21428571428571427
Cry48Aa3,0.27804107424960506,0.21428571428571427,0.27992957746478875,0.378698224852071,0.2551834130781499,0.2568306010928962,0.31666666666666665,0.24914675767918087,0.21428571428571427
Cry48Ab1,0.29411764705882354,0.21025641025641026,0.29133858267716534,0.3058103975535168,0.249185667752443,0.2792207792207792,0.30333333333333334,0.24573378839590443,0.22641509433962265
Cry48Ab2,0.29411764705882354,0.21025641025641026,0.29133858267716534,0.3058103975535168,0.249185667752443,0.2792207792207792,0.30333333333333334,0.24573378839590443,0.22641509433962265
Cry4Aa1,0.26570048309178745,0.2692307692307692,0.30615640599001664,0.9967320261437909,0.2753846153846154,0.25142857142857145,0.2733224222585925,0.2530487804878049,0.1935483870967742
Cry4Aa2,0.2673107890499195,0.2692307692307692,0.30615640599001664,0.9983660130718954,0.2753846153846154,0.25142857142857145,0.27495908346972175,0.2545731707317073,0.1935483870967742
Cry4Aa3,0.2673107890499195,0.2692307692307692,0.30615640599001664,0.9983660130718954,0.2753846153846154,0.25142857142857145,0.27495908346972175,0.2545731707317073,0.1935483870967742
Cry4Aa4,0.2673107890499195,0.2692307692307692,0.30615640599001664,0.9983660130718954,0.2753846153846154,0.25142857142857145,0.27495908346972175,0.2545731707317073,0.1935483870967742
Cry4Ba1,0.2655007949125596,0.2237442922374429,1.0,0.3017656500802568,0.2857142857142857,0.304,0.2731788079470199,0.2753403933434191,0.1935483870967742
Cry4Ba2,0.2655007949125596,0.2237442922374429,0.9982078853046595,0.3017656500802568,0.2857142857142857,0.304,0.2731788079470199,0.27987897125567324,0.1935483870967742
Cry4Ba3,0.2656,0.22767857142857142,0.8765652951699463,0.2914653784219002,0.2797319932998325,0.304,0.2573770491803279,0.2701062215477997,0.1956521739130435
Cry4Ba4,0.26391096979332274,0.2328767123287671,0.992831541218638,0.30448717948717946,0.2857142857142857,0.2992125984251969,0.2682119205298013,0.28313253012048195,0.1935483870967742
Cry4Ba5,0.2655007949125596,0.2237442922374429,1.0,0.3017656500802568,0.2857142857142857,0.304,0.2731788079470199,0.2753403933434191,0.1935483870967742
Cry4Ca1,0.30666666666666664,0.2648401826484018,0.34587813620071683,0.34299516908212563,0.30338983050847457,0.2675438596491228,0.28618968386023297,0.2993730407523511,0.2916666666666667
Cry4Ca2,0.31,0.2648401826484018,0.34767025089605735,0.3451043338683788,0.30847457627118646,0.2675438596491228,0.28618968386023297,0.30094043887147337,0.25773195876288657
Cry4Cb1,0.30282861896838603,0.2620689655172414,0.33512544802867383,0.34299516908212563,0.30405405405405406,0.27631578947368424,0.2778702163061564,0.2962382445141066,0.2807017543859649
Cry4Cb2,0.30615640599001664,0.2620689655172414,0.35315985130111527,0.34299516908212563,0.3069139966273187,0.2675438596491228,0.28452579034941766,0.29780564263322884,0.2916666666666667
Cry4Cb3,0.30948419301164726,0.2620689655172414,0.34587813620071683,0.3446054750402576,0.3079526226734349,0.2719298245614035,0.2878535773710483,0.30094043887147337,0.2916666666666667
Cry4Cc1,0.3016666666666667,0.24774774774774774,0.34111310592459604,0.34294871794871795,0.3016949152542373,0.2719298245614035,0.2878535773710483,0.3015625,0.2916666666666667
Cry4Da1,0.31414473684210525,0.2675438596491228,0.34392523364485983,0.3192488262910798,0.2902684563758389,0.30327868852459017,0.30318257956448913,0.2986425339366516,0.4666666666666667
Cry50Aa1,0.28,0.23255813953488372,0.5384615384615384,0.3073322932917317,0.29248366013071897,0.32061068702290074,0.28135048231511256,0.2756024096385542,0.4166666666666667
Cry50Ba1,0.2990353697749196,0.24380165289256198,0.5525846702317291,0.2908805031446541,0.3070607553366174,0.3211009174311927,0.26800670016750416,0.2807017543859649,0.29333333333333333
Cry50Ba2,0.2990353697749196,0.25925925925925924,0.5525846702317291,0.2929133858267717,0.3070607553366174,0.3211009174311927,0.26755852842809363,0.2807017543859649,0.29333333333333333
Cry52Aa1,0.3127035830618892,0.24561403508771928,0.318,0.3114754098360656,0.2827140549273021,0.27927927927927926,0.3072,0.3033033033033033,0.3125
Cry52Ba1,0.38926174496644295,0.2510822510822511,0.3214990138067061,0.28805237315875615,0.2899022801302932,0.23481781376518218,0.30210016155088854,0.31176470588235294,0.3125
Cry52Ca1,0.3370998116760829,0.26422764227642276,0.33471933471933474,0.31307550644567217,0.30601092896174864,0.3064516129032258,0.3079526226734349,0.3649122807017544,0.32142857142857145
Cry53Aa1,0.33783783783783783,0.3051643192488263,0.29135338345864664,0.2706270627062706,0.3217665615141956,0.25903614457831325,0.3310580204778157,0.3876871880199667,0.47058823529411764
Cry53Ab1,0.3463497453310696,0.26635514018691586,0.29791271347248577,0.2836065573770492,0.33983739837398375,0.25,0.3305084745762712,0.3879598662207358,0.47058823529411764
Cry54Aa1,0.29012345679012347,0.2191780821917808,0.2972972972972973,0.3236196319018405,0.27980922098569155,0.2827586206896552,0.24732824427480915,0.26409495548961426,0.4444444444444444
Cry54Aa2,0.29750479846449135,0.21232876712328766,0.302713987473904,0.30566037735849055,0.2862903225806452,0.2827586206896552,0.2603550295857988,0.2796296296296296,0.4444444444444444
