,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry32Fa1,0.2898089171974522,0.22966507177033493,0.291970802919708,0.2730263157894737,0.28794992175273865,0.2459016393442623,0.26557377049180325,0.305019305019305,0.36363636363636365
Cry32Ga1,0.2879746835443038,0.24170616113744076,0.2834331337325349,0.2698650674662669,0.2842809364548495,0.296,0.25848142164781907,0.2887864823348694,0.25
Cry32Ha1,0.2921875,0.2552083333333333,0.276,0.2656934306569343,0.326271186440678,0.2891566265060241,0.26782884310618066,0.32342007434944237,0.25
Cry32Hb1,0.29513343799058084,0.2552083333333333,0.276,0.2676470588235294,0.326271186440678,0.27692307692307694,0.2664576802507837,0.2919254658385093,-10000000.0
Cry32Ia1,0.29577464788732394,0.23118279569892472,0.2902097902097902,0.2857142857142857,0.31528662420382164,0.2606060606060606,0.30185497470489037,0.3446969696969697,0.30434782608695654
Cry32Ja1,0.28313253012048195,0.2303370786516854,0.2837573385518591,0.2716236722306525,0.2867513611615245,0.3162393162393162,0.2682170542635659,0.3291139240506329,0.37142857142857144
Cry32Ka1,0.2787136294027565,0.2608695652173913,0.27419354838709675,0.2663690476190476,0.30278884462151395,0.2774566473988439,0.2870514820592824,0.2683658170914543,0.32558139534883723
Cry32La1,0.30337078651685395,0.1939655172413793,0.2627450980392157,0.23322683706070288,0.26604068857589985,0.2937062937062937,0.24726134585289514,0.24347826086956523,0.325
Cry32Ma1,0.32701421800947866,0.23529411764705882,0.27956989247311825,0.2727272727272727,0.3160377358490566,0.23018867924528302,0.3189102564102564,0.30362537764350456,0.5294117647058824
Cry32Mb1,0.3180379746835443,0.22119815668202766,0.2823741007194245,0.273015873015873,0.3281004709576138,0.23018867924528302,0.3173076923076923,0.3157894736842105,0.26
Cry32Na1,0.3779527559055118,0.24867724867724866,0.2739463601532567,0.29276315789473684,0.3665158371040724,0.2474747474747475,0.3356164383561644,0.3476190476190476,0.22377622377622378
Cry32Oa1,0.29347826086956524,0.22613065326633167,0.2677165354330709,0.2656716417910448,0.2692307692307692,0.26424870466321243,0.2684458398744113,0.2756024096385542,0.41935483870967744
