,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry1Ia32,0.3969594594594595,0.27091633466135456,0.29349736379613356,0.2672955974842767,0.3523489932885906,0.21725239616613418,0.3520408163265306,0.6233766233766234,-10000000.0
Cry1Ia33,0.3969594594594595,0.27091633466135456,0.29525483304042177,0.2672955974842767,0.35570469798657717,0.21904761904761905,0.35374149659863946,0.6233766233766234,0.2962962962962963
Cry1Ia34,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia35,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia36,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia38,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia39,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia4,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.27342549923195086,0.3540268456375839,0.21904761904761905,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia40,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia5,0.40033783783783783,0.2749003984063745,0.29525483304042177,0.27044025157232704,0.35570469798657717,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia6,0.39864864864864863,0.2749003984063745,0.29401408450704225,0.26959247648902823,0.3540268456375839,0.22063492063492063,0.3532423208191126,0.6266233766233766,-10000000.0
Cry1Ia7,0.40202702702702703,0.2830188679245283,0.28998242530755713,0.27358490566037735,0.3625632377740304,0.2197452229299363,0.35374149659863946,0.6282467532467533,0.375
Cry1Ia8,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.22063492063492063,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ia9,0.39864864864864863,0.2749003984063745,0.29525483304042177,0.2688679245283019,0.3540268456375839,0.21884984025559107,0.35374149659863946,0.6266233766233766,-10000000.0
Cry1Ib1,0.40709459459459457,0.28773584905660377,0.2980599647266314,0.2757009345794392,0.3560732113144759,0.2231404958677686,0.358843537414966,0.6428571428571429,0.4375
Cry1Ib10,0.41385135135135137,0.2830188679245283,0.2927689594356261,0.2757009345794392,0.3622704507512521,0.2231404958677686,0.358843537414966,0.637987012987013,0.375
Cry1Ib11,0.41216216216216217,0.2830188679245283,0.2980599647266314,0.27414330218068533,0.3622704507512521,0.2231404958677686,0.36054421768707484,0.637987012987013,0.375
Cry1Ib2,0.40540540540540543,0.28773584905660377,0.2964912280701754,0.2714508580343214,0.3577371048252912,0.2231404958677686,0.35714285714285715,0.6396103896103896,0.375
Cry1Ib3,0.40709459459459457,0.28773584905660377,0.2964912280701754,0.2757009345794392,0.3560732113144759,0.2231404958677686,0.358843537414966,0.6428571428571429,0.375
Cry1Ib4,0.41216216216216217,0.28773584905660377,0.3017543859649123,0.27838258164852253,0.3544093178036606,0.2231404958677686,0.3554421768707483,0.6461038961038961,0.375
Cry1Ib5,0.41216216216216217,0.2830188679245283,0.2980599647266314,0.27414330218068533,0.3622704507512521,0.2231404958677686,0.36054421768707484,0.637987012987013,0.375
Cry1Ib6,0.40939597315436244,0.2830188679245283,0.2980599647266314,0.27073552425665104,0.3622704507512521,0.2231404958677686,0.3599320882852292,0.637987012987013,0.375
Cry1Ib7,0.40709459459459457,0.28773584905660377,0.2964912280701754,0.2757009345794392,0.3560732113144759,0.2231404958677686,0.358843537414966,0.6428571428571429,0.375
Cry1Ib8,0.41385135135135137,0.2830188679245283,0.2927689594356261,0.2757009345794392,0.3622704507512521,0.2231404958677686,0.358843537414966,0.637987012987013,0.375
Cry1Ib9,0.41385135135135137,0.2830188679245283,0.2927689594356261,0.2757009345794392,0.3622704507512521,0.2231404958677686,0.358843537414966,0.637987012987013,0.375
Cry1Ic1,0.38682432432432434,0.26436781609195403,0.2736842105263158,0.2684049079754601,0.3377926421404682,0.2459016393442623,0.34125636672325976,0.6136363636363636,0.42857142857142855
Cry1Ic2,0.38513513513513514,0.26436781609195403,0.2719298245614035,0.26758409785932724,0.3377926421404682,0.2459016393442623,0.33843537414965985,0.6103896103896104,0.42857142857142855
Cry1Id1,0.41216216216216217,0.27403846153846156,0.30404217926186294,0.2739938080495356,0.3696763202725724,0.2144,0.3570219966159052,0.6363636363636364,0.3076923076923077
Cry1Id2,0.41216216216216217,0.27403846153846156,0.30404217926186294,0.2739938080495356,0.3696763202725724,0.2144,0.3570219966159052,0.6363636363636364,0.3076923076923077
Cry1Id3,0.41216216216216217,0.27403846153846156,0.30404217926186294,0.2739938080495356,0.3696763202725724,0.2128,0.3554421768707483,0.637987012987013,0.3076923076923077
Cry1Ie1,0.40709459459459457,0.2783018867924528,0.2892416225749559,0.28081123244929795,0.35581787521079256,0.22452229299363058,0.35374149659863946,0.6347402597402597,0.375
Cry1Ie2,0.40540540540540543,0.2783018867924528,0.29225352112676056,0.2764612954186414,0.35581787521079256,0.22275641025641027,0.35374149659863946,0.625,0.18181818181818182
Cry1Ie3,0.40540540540540543,0.2783018867924528,0.29225352112676056,0.2764612954186414,0.35581787521079256,0.22275641025641027,0.35374149659863946,0.625,0.18181818181818182
Cry1Ie4,0.4006734006734007,0.2830188679245283,0.29944547134935307,0.26791277258566976,0.35798319327731093,0.21990369181380418,0.35084745762711866,0.6213592233009708,0.18181818181818182
Cry1Ie5,0.40033783783783783,0.2641509433962264,0.2887323943661972,0.2697160883280757,0.3591905564924115,0.21955128205128205,0.35714285714285715,0.6282467532467533,0.375
Cry1If1,0.40202702702702703,0.27350427350427353,0.29701230228471004,0.27258566978193144,0.36073825503355705,0.21725239616613418,0.358843537414966,0.628099173553719,0.375
Cry1Ig1,0.39864864864864863,0.27403846153846156,0.299009900990099,0.2664576802507837,0.36894824707846413,0.22727272727272727,0.3390119250425894,0.7159090909090909,0.2857142857142857
Cry1Ja1,0.35664335664335667,0.2326388888888889,0.27941176470588236,0.2765273311897106,0.4666666666666667,0.21855670103092784,0.3151618398637138,0.39384116693679094,0.4583333333333333
Cry1Ja2,0.3548951048951049,0.2326388888888889,0.27941176470588236,0.2765273311897106,0.4666666666666667,0.22061855670103092,0.31686541737649065,0.39384116693679094,0.4583333333333333
Cry1Ja3,0.3548951048951049,0.2326388888888889,0.27941176470588236,0.2765273311897106,0.4666666666666667,0.22061855670103092,0.31686541737649065,0.39384116693679094,0.4583333333333333
Cry1Jb1,0.3617391304347826,0.26153846153846155,0.2862903225806452,0.2898089171974522,0.46258503401360546,0.28313253012048195,0.3136593591905565,0.3741935483870968,0.2222222222222222
Cry1Jc1,0.3504273504273504,0.2169811320754717,0.26666666666666666,0.3333333333333333,0.5039370078740157,0.6666666666666666,0.34579439252336447,0.3262411347517731,0.23255813953488372
