,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry2Ab23,0.25688073394495414,0.8813291139240507,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab24,0.25688073394495414,0.8815165876777251,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.1895734597156398,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab25,0.25688073394495414,0.8751974723538705,0.22988505747126436,0.2583732057416268,0.26635514018691586,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab26,0.25229357798165136,0.8767772511848341,0.2413793103448276,0.2631578947368421,0.2840909090909091,0.1848341232227488,0.23837209302325582,0.2565217391304348,0.2777777777777778
Cry2Ab27,0.25688073394495414,0.8783570300157978,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab28,0.25688073394495414,0.8783570300157978,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab29,0.25688073394495414,0.8941548183254344,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab3,0.25688073394495414,0.8783570300157978,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab30,0.25688073394495414,0.8751974723538705,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab31,0.25688073394495414,0.8799368088467614,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab32,0.24770642201834864,0.8720379146919431,0.22988505747126436,0.2583732057416268,0.2708333333333333,0.18493150684931506,0.2441860465116279,0.2608695652173913,0.24
Cry2Ab33,0.25688073394495414,0.8688783570300158,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.1895734597156398,0.24561403508771928,0.2608695652173913,0.34210526315789475
Cry2Ab34,0.25688073394495414,0.8783570300157978,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab35,0.25688073394495414,0.8783570300157978,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.19314641744548286,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab36,0.25688073394495414,0.8815165876777251,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.1895734597156398,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab37,0.25688073394495414,0.8799368088467614,0.22988505747126436,0.2583732057416268,0.2897727272727273,0.1895734597156398,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab39,0.25688073394495414,0.8783570300157978,0.22988505747126436,0.2535885167464115,0.2897727272727273,0.1895734597156398,0.2441860465116279,0.2608695652173913,0.2777777777777778
Cry2Ab4,0.25,0.8311688311688312,0.24,0.24444444444444444,0.4444444444444444,0.391304347826087,0.25,0.5,-10000000.0
