,1DLCA,1I5PA,1W99A,2C9KA,4ARXA,4D8MA,5ZI1A,6OWKA,4ZGHA
Cry67Aa2,0.2431561996779388,0.30434782608695654,0.2514177693761815,0.2508038585209003,0.2425828970331588,0.27049180327868855,0.2422680412371134,0.3076923076923077,0.4166666666666667
Cry68Aa1,0.257679180887372,0.245136186770428,0.28102189781021897,0.2648752399232246,0.2746031746031746,0.2887323943661972,0.2468916518650089,0.26875,0.2857142857142857
Cry69Aa1,0.30528052805280526,0.2131979695431472,0.2796116504854369,0.2564102564102564,0.32967032967032966,0.2314410480349345,0.3050847457627119,0.2945619335347432,0.5263157894736842
Cry69Aa2,0.30528052805280526,0.2131979695431472,0.2706333973128599,0.2548076923076923,0.32967032967032966,0.22707423580786026,0.3050847457627119,0.2945619335347432,0.5263157894736842
Cry69Ab1,0.304635761589404,0.2131979695431472,0.2830957230142566,0.2711323763955343,0.3145539906103286,0.2621951219512195,0.2775974025974026,0.29819277108433734,0.5263157894736842
Cry70Aa1,0.2803347280334728,0.2564102564102564,0.23127035830618892,0.26627218934911245,0.27710843373493976,0.22244094488188976,0.26258992805755393,0.33170731707317075,0.38461538461538464
Cry70Ba1,0.2765273311897106,0.22507122507122507,0.2543103448275862,0.24125874125874125,0.2816326530612245,0.220675944333996,0.24548736462093862,0.25680933852140075,0.4
Cry70Bb1,0.28027681660899656,0.24736842105263157,0.26609442060085836,0.25177304964539005,0.26359832635983266,0.204,0.275,0.2480916030534351,0.25925925925925924
Cry71Aa1,0.3376,0.2445414847161572,0.2973451327433628,0.27203647416413373,0.335042735042735,0.2225705329153605,0.3197389885807504,0.38125,0.2608695652173913
Cry72Aa1,0.3016393442622951,0.245,0.2898550724637681,0.26833073322932915,0.31313131313131315,0.2839506172839506,0.2832,0.3058470764617691,0.2647058823529412
Cry72Aa2,0.3022875816993464,0.245,0.2916666666666667,0.2714508580343214,0.3148148148148148,0.2839506172839506,0.2834138486312399,0.3145038167938931,0.2647058823529412
